pair_id	han_sentence	viet_sentence
HVB_005_0026	鄧摩羅  彰德牢洞人十四歲中仕至審刑院	Thám-hoa 1 người : Đặng-ma-La Người huyện Chương-Đức, làng Tuy-Động, Trúng tuyển mới 14 tuổi, Làm đến Thâm-phân-viên.
HVB_005_0027	丙辰元豐六年春二月大比取太學生四十二名賜三魁四名黃甲以下三十九名是科分四政為京清化乂安為寨始有京寨狀元之別	Niên-hiệu Nguyễn-Phong thứ 16 (1256), tháng 2, mở Đại khoa, lấy Thái-học-sanh 42 (trùng Tam-khói 4, Hoàng-giáp trở xuống 39, Khoa ấy chia 4, chánh làm Kinh, Thanh-hóa, Nghệ-an làm trái, nên mới chia ra Trạng-nguyên Kinh và Trại.)
HVB_005_0028	陳國扐  青林汪下人尚公主封福神	Trần-quốc-Lặc Người huyện Thanh-Lâm, làng Uông-Hà, Được thành-hôn với Công-Chúa, Sau phong Phước-thần.
HVB_005_0029	張粲  橫山縣人	Trương-Xán Người huyện Hoành-Sơn.
HVB_005_0030	兄弟登科  朱馨  細江冊染人仕至翰院侍讀周普之兄	Châu-Hinh Người huyện Tề-Giang, làng Đơn-Nhiêm, Làm đến Hàm-lâm-viên-thị-độc, Em ông Châu-Tao, Anh em đều đăng-khoa.
HVB_005_0031	聖宗皇帝	Trần-Uyên Đời Vua THÁNH-TÔNG Hoàng-Đế.
HVB_005_0032	丙寅紹隆九年春三月大比取太學生四十九名賜三魁三名黃甲以下四十四名	Niên-hiệu Thiệu-Long thứ 9 (1266), mở Đại-khoa, lấy Thái-học-sanh 47 người (trùng Tam-khói 3, trùng Hoàng-giáp trở xuống 44.)
HVB_005_0033	陳固  清沔范㕓人屋東岸扶軫仕至天章閣大學士	Trần-Cô Người huyện Thanh-Miến, làng Phạm-Triển, trú ở huyện Đông-Ngan, làng Phù-Chân, làm đến chức Thiên-chương-các Đại-học-sĩ.
HVB_005_0034	白遼  東城阮舍人屋青林美閣為上相先啟門客竟不仕今封福神	Bạch-Liều Người huyện Đông-Thành, làng Nguyễn-Xá, trú huyện Thanh-Lâm, làng Nghĩa-Lư, làm môn-khách của Thượng-tướng Trần-quang-Khải, không hề nhận chức của Triều-dinh, sau phong làm Phước-thần.
HVB_005_0035	夏儀	Hạ-Nghi.
HVB_005_0036	乙亥寶符三年大取比太學生二十四名賜三魁三名黃甲以下二十一名前二科分京寨狀元至是復合為一	Niên-hiệu Bửu-Phù thứ 3 (1275), mở đại-khoa lấy Thái-học-sanh 24 vị (trùng Tam-khói 3 người, Hoàng-giáp trở xuống 21 vị, 2 khoa trước chia ra Kinh, trại Trạng-nguyên, đến đây lại hiệp làm một.)
HVB_005_0037	陶椒  東山縣人封福神	Trạng-nguyên I : Đào-Thục Người huyện Đông-Sơn, phong Phước-thần.
HVB_005_0038	榜眼一名  缺姓名	Bảng-nhân I :
HVB_005_0039	陳  英宗皇帝	Quách-Nhân Đời Vua ANH-TÔNG Hoàng-Đế.
HVB_005_0040	甲辰興隆十二年春三月大比取太學生四十四名賜三魁三名黃甲以下四十一名	Niên-hiệu Hư-Long thứ 12 (1304), tháng 3, mở đại-khoa lấy Thái-học-sanh 44 vị (trung Tam-khói 3, Hoàng-giáp trở xuống 41.)
HVB_005_0041	莫挺之  至靈龍洞人仕至大僚班左僕射偽莫登庸之祖	Mạc-định-Chi Người hạt Chí-Linh, làng Lũng-Động, làm đến chức Thái-liên-ban Tả-bộc-xạ là ông tổ của Mạc-Đăng-Dung, tiếm nguy triều Lê.
HVB_005_0042	裴慕  青威興教人	Bùi Mộ Người hạt Thanh-Oai, làng Hung-Giáo.
HVB_005_0043	張放  清化人	Trương-Phóng Người tỉnh Thanh-Hóa.
HVB_005_0044	黃甲一名	Hoàng-giáp I :
HVB_005_0045	阮忠彥  天施土黃人有神童名十六歲中奉使仕至入內大行遣兼知樞密院事入侍經筵柱國開縣加申國人號介軒有詩集行于世	Nguyễn-trung-Ngạn Người huyện Thiên-Thi, làng Thổ-Hoàng, có tiếng là thân-đông, trong khoảng 16 tuổi đã vàng mang đi sứ, làm đến chức Nhập-nội-dại-hành-khiên kiêm tri Xu-mật-viên-sự, nhập-thị Kinh-diên, tru-quốc Khai-huyện-bá, gia-chức Thân-quốc-công, hiệu là Giới-hiện, có sáng-tác một tập Thơ truyền lại cho đời.
HVB_005_0046	睿宗皇帝	Đời Vua DUỆ-TÔNG Hoàng-Đế
HVB_005_0047	甲寅隆慶二年春二月上皇御天長重光宮庭試進士賜及第出身五十名	Niên-hiệu Long-Khánh thứ 2 (1374), tháng 2, Thượng-Hoàng  ngự ra cung Thiên-trường-Trung-quang, mổ thi đình lấy Tiến-sĩ, cho trúng cấp-đệ và xuất-thân cộng 50.
HVB_005_0048	陶師錫  西真古禮人或云安勇雙溪人屋安朗理海自鄉舉至庭試皆第一仕至入內行遣與胡季犛不合降中書侍中同知審刑院事	Trạng-nguyên I : Đào-sư-Tích Người hạt Tây-chân Cổ-lễ, có kể nói là người vùng An-dũng Song-khê, trú An, hải, tự thi hương đến thi đình đều đổ đầu, làm đến chức Nhập-nội-hành-khiền, bắt hiệp với Hồ-quý-Ly, bị giáng xuống chức Trung-thư-thị-lang, Đồng-tri-thâm-hình-viện-sự.
HVB_005_0049	黎獻甫	Lê-hiến-Phủ.
HVB_005_0050	陳廷琛  東潮福多人仕至御史贊權修國史閏胡篡國佯聾不仕公瑾之兄	Trần-dinh-Tham Người hạt Đông-triêu Phúc-ia, từng đi sứ, làm đến chức Ngự-sử trung-tán, quyền tu quốc-sử, khi nhà Hồ tiếm ngôi, giả diếc từ chức, anh ông Công-Cận.
HVB_005_0051	羅修  淳祐沛河人仕至清化知府	La-Tu Người hạt Thuần-hựu Bái-hà, làm đến chức Thanh-hóa tri-phủ.
HVB_005_0052	廢帝	Đời vua PHẾ-ĐẾ.
HVB_005_0053	甲子昌符八年春二月上皇試學生于僊遊萬福寺中選三十人	Niên hiệu Xương-Phú thứ 8 (1384), tháng 2, Thượng hoàng mở khoa thi Thái-học-sanh tại chùa Tiên-du-vạn-phúc lấy trúng tuyển 30 (chùa Vạn-phúc nay gọi là chùa Phật-tích-son), Đoàn-xuân-Lôi Người huyện Tân-phúc, làng Hòa-lỗ, làm đến chức Trung thư hoàng môn, thi lang kiêm Ái-xuyên Thông-phán.
HVB_005_0054	黃晦卿  定安沛寨人仕至安撫使再仕胡至行遣兼升華太守	Hoàng-khối-Khanh Người hạt An-định Bái-trái, làm đến chức An-phủ-sư, lại ra giúp nhà Hồ, làm đến chức Hành-khiển kiêm chức Thái-thủ Thăng-Hoa.
HVB_005_0055	順宗皇帝	Đời vua THUẬN-TÔNG Hoàng-Đế.
HVB_005_0056	黃貫之  慈廉下安決人仕至審刑院尚書致仕培之祖	Niên hiệu Quang-Thái thứ sáu, tháng 2 mở khoa thi Thái-học-sanh, lấy trúng tuyển 30, Hoàng-quán-Chi, Người ở hạt Từ-liêm-hạ làng An-Quyết, làm đến chức Thâm-phán-viện Thượng-thư, về hưu, viên-tổ của ông, Bởi-Chi, Lê-vị-Tàu.
HVB_005_0057	枚秀夫	Mai-tú-Phu Đồng-Thúc Phu chép đới HỒ-QUÝ-LY.
HVB_005_0058	庚辰胡聖元元年秋八月胡季犛試學生中選三十名	Niên hiệnn Thanh-Nguyễn nhà Hò thứ 1 (1400), tháng 8 mùa thu Hò-quý-Ly thi Thái-học-sanh, lấy trúng tuyển 30 người.
HVB_005_0059	第一甲三名	Đệ nhất giáp, trúng 3 người :
HVB_005_0060	劉叔儉  嘉定湛露人勝殷之祖	Lưu-thúc-Du Người hạt Gia-định làng Trạm-lộ, tiền-tộ ông Thắng Ân.
HVB_005_0061	第二甲二十七名	Đệ nhị giáp, trúng 27 người :
HVB_005_0062	父子登科  阮廌  上福蕊溪人二十一歲中官至御史正掌胡亡我黎太祖起兵謁于磊江獻平吳策運籌帷幄為開國功功仕至入內行遣諫議大夫翰林院承旨入侍經筵行樞密院事賜國贈濟文侯號抑齊有詩集行於世飛卿之子	Nguyễn-Trái Người hạt Thượng-phúc, làng Nhị-khê, khi thi đỗ 21 tuổi, làm đến chức Ngư-sư-dài chánh-chưởng, Khi nhà Hò mất, vua Thái-tô triều Lê khởi binh, đến yết tại Lỗi-giang, dáng kề binh giặc Ngô (nhà Minh bên Tàu) trú mưu định kế về quân sự, làm công-thân mờ nước của triều Lê, chức vi đến Nhập-nội-hành-khiển, gián-nghi đại phu, Hàn-lâm-viện thừa chỉ nhập-thị Kinh-diễn hành Xu-mật-viện-sự, từ quốc-tánh tảng Tế-văn-hầu hiệu Ức-trai, có sáng-tác tập thơ truyền đời, Ông con ông Nguyễn-phi-Khanh (cha con đều đỗ khoa bảng).
HVB_005_0063	李子晉  上福朝栗人仕本朝至翰林院學士入侍經筵號拙痷有詩集行於世	Lý-tử-Tấn Người hạt Thượng-phúc làng, Lật, làm đến chức Hàn-lâm-viện học sĩ nhập thị Kinh-diễn, hiệu Chuyết-am có sáng tác tập thơ truyền đời.
HVB_005_0064	武夢原  東山員溪人二十一歲中改阮夢荀仕本朝至經中尉左納言守中書令號菊坡當時號為明府	Vũ-mộng-Nguyên Người hạt Đông-son Viên-khê, thi đỗ khi 21 tuổi, làm đến chức Thượng-kinh xa-úy tả-nap-ngôn thử Trung-thư-lệnh, hiệu Cúc-hữu, đương thời hiệu là Minh-phủ.
HVB_005_0065	黃憲  仙遊縣人仕本朝至國子監教授號欄柯	Hoàng Hiến Người huyện Tiền-du, làm đến chức Quốc-tử-giám giáo-thọ, hiệu Lãng-kha.
HVB_005_0066	阮誠  神溪縣人仕本朝至國監祭酒致仕以太子賓客入侍經筵	Nguyễn-Thanh Người hạt Thân-khê, làm đến chức Quốc-tử-giám Tế-tử, lấy có món khách của Thái-tử vào châu Kinh-diên.
HVB_005_0067	裴應斗  山圍縣人陳朝監書庫年五十解職入試仕至太子賓客	Bùi-ứng-Thập Người huyện Sơn-vi, làm chức Giám-thu-khố Triệu Trần, tuổi đã 50, thời chức về nhà, vào thi đỗ, làm tân khách của Thái-tử.
HVB_005_0068	胡漢蒼	Phu chép đời HỒ-HÁN-THƯƠNG.
HVB_005_0069	乙酉開大三年秋八月胡漢蒼試禮部舉人中送一百七十名 胡彥臣	Niên hiệu Khai-Đại thứ 3 (1405), tháng 8, thì ở Bộ Lễ, trúng Cử-nhân 170 người.
HVB_005_0070	胡彥臣  充太學生裏行仕至行遣奉使以受偽命被誅	Hồ-ngạn-Thần Sung Thái-học-sanh lý hành, đi sứ vì có chịu mạng lệnh của nguy triều bị giết.
HVB_005_0071	黎拱宸  充太學生裏行	Lê-cùng-Thần Sung Thái-học-sanh lý hành.
HVB_005_0072	瞿昌朝  充資善堂學生	Cù-xương- Triều Sung.
HVB_005_0073	別錄	Phụ-Lục :
HVB_005_0074	李朝惠宗皇帝	HUỆ-TÔNG Hoàng-đế
HVB_005_0075	戊辰貞慶三年試大學生	Niên hiệu Trinh-Khánh thứ 3, thi Thái-học-sanh.
HVB_005_0076	第一甲	Đệ nhất Giáp :
HVB_005_0077	范公平  安樂縣人	Phạm-công-Bình Người huyện An-lạc.
HVB_005_0078	阮曰質  鳳山縣人	Nguyễn-việt-Chất Người huyện Phung-son.
HVB_005_0079	王文校  上貫縣人	Vương-văn-Hiệu Người huyện Thượng-hiên.
HVB_005_0080	第二甲	Đệ nhị Giáp :
HVB_005_0081	楊政  上福縣人	Dương-Chánh Người huyện Thượng-phúc.
HVB_005_0082	范子虛  錦江美閭人峻之祖煥  之曾祖	Phạm-Tú-Hu Người hạt Cẩm-giang, lạng Nghĩa-lư, tổ-phu ông Tuấn, lăng-tổ ông Hoàn, nhiều đời đăng khoa.
HVB_005_0083	丁未天應政平十二年八月試通三教科 甲科一名 吳瀕	Niên hiệu Thiên-Ưng Chánh-Bình  thứ 12 (1247) mở khoa thi Thông-tam-giáo, Giáp khoa trung I.
HVB_005_0084	乙科三名 陶演  清化人	Ngô-Tần Người vùng Trà-lộ, Ất-khoa trung 3 : Đào Diễn Người Thanh-hóa.
HVB_005_0085	武渭父  洪州人	Hoàng-Hoan Người Thanh-hóa, Võ-vị-Phụ Người vùng Dật-xuyên.
HVB_005_0086	丙戌天應政平五年秋七月大比取士	Niên hiệu Thiên-Ưng Chánh-Bình thứ 15, tháng 7, mở đại khoa chọn nhân tài.
HVB_005_0087	阮觀光  東岸三山人仕至僕射贈大司空	Nguyễn-quan-Quang Người hạt Đông-ngan, làng Tam-son, Làm đến chức Độc-xa, được tặng chức Đại-tư-không.
HVB_005_0088	父子登科  范文峻  錦江美閭人仕至行遣平章軍國事太傅程國公贈司徒子虛之孫煥之父	Phạm-văn-Tuấn Người hạt Cẩm-giang, làng Nghĩa lư, Làm đến chức Hành-khiển bình-chương quân quốc sự Thái-phó Trinh-quốc-công, tặng chức Tư-đô, con ông Phạm-tử-Hur, phu thân ông Hoán, (cha con đều đăng khoa).
HVB_005_0089	王有馮  丹鳳山桐人	Vương-hữu Phùng Người hạt Đôn-phung, làng Sơn-đồng, THÀNH-TÔNG Hoàng-Đế.
HVB_005_0090	甲戌寶符二年大比取士	Niên hiệu Bửu-Phù thứ 2 (1274) mở đại-khoa.
HVB_005_0091	李道載  嘉定萬司人二十一歲中後辭職出家號玄光	Lý-đạo-Tài Người hạt Gia-đình, làng Vạn-tư, thi đỗ năm 21 tuổi, sau từ chức lên chúa tu, hiệu là Huyền-quang, ANH-TÔNG Hoàng-Đế.
HVB_005_0092	甲辰興隆十年春三月試學生中選四十四名	Niên hiệu Hưng-Long, thứ 12 (1304) tháng 3, thi Thái-học-sanh, trung 44 :
HVB_005_0093	阮飛卿  上福蕊溪人仕至大理寺卿廌之父	Nguyễn-phi-Khanh Người huyện Thượng-phức, làng Nhị-khê, Làm đến chức Đại-lý tự-khanh, phu thân ông Nguyễn-Trãi (cha con đều đăng-khoa).
HVB_005_0094	阮子騾  青威文舍人仕至承政使	Nguyễn-tử-Loa Người huyện Thanh-oai làng Văn-xá, Làm đến chức Thừa-chánh-sứ, BỒ-DI (thêm vào chỗ thiếu):
HVB_005_0095	李用光  李聖宗朝試文學俊秀中首選	Lý-dụng-Quang Đời vua Thanh-tông triều Lý, thi khoa văn-học-tuấn-từ đỗ đầu.
HVB_005_0096	陳道載  陳聖宗朝十四歲中榜眼上相光啟之子	Trần-đạo-Tài Đời vua Thanh-tông triều Trần 14 tuổi, thi đỗ bảng-nhẫn, con ông Thượng-trương Trần-quang-Khai.
HVB_005_0097	胡宗鷟  上城縣人屋唐豪無碍陳藝宗朝奉使仕至翰林學士奉旨兼審院使	Hồ-tông-Thốc Người huyện Thổ-thành, trú ở huyện Dương-hào, làng Vô-ngai, đời vua Nghệ-Tông triều Trần, phung sư, làm đến chức Hán-lâm học-sĩ, phung chỉ kiêm Thẩm-hình-viện sư.
HVB_005_0098	朱文安  青潭縣人陳明宗朝拜國子監司業贈文貞公從祀文廟	Châu-văn-An Người huyện Thanh-Lê, đời vua Minh, tông triều Trần, làm chức quốc-từ-giám Tư-nghiệp, tặng Văn-trinh-công, được thô ở Văn-miếu.
HVB_005_0099	余潤之  建興府人陳大治七年擢進士第仕至仆射	Dư-nhuận-Chi Người phủ Kiên-hưng, niên hiệu Đại-trị thứ 7 triều Trần, thi đỗ Tiến-sĩ, Làm đến chức Bộc-xạ.
HVB_005_0100	范師孟	Phạm-sur-Mạnh.
HVB_005_0101	阮希周  陳末登第仕胡為北江安撫使	Nguyễn-hy-Châu Thi đỗ cuối triều Trần, đời Nguy Hỏ, làm chức Bắc-giang an-phủ-sứ.
HVB_005_0102	三進士  趙泰  立石黃鍾人明永樂間試中進士授翰林學士聞我黎太祖起兵乞歸省親兩試中仕	Triệu-Thái Người huyện Lập-thạch, làng Hoàng-chung, về khoảng niên hiệu Vĩnh-Lạc (1403-1414) nhà Minh bên Tàu, thi đỗ Tiến-sĩ, giữ chức Hàn-lâm-học-sĩ, nghe vua Lê-Thái-Tổ khởi binh, xin về thăm cha mẹ, đi thì lại, vẫn trưng tuyển, làm đến chức thị-ngư-sử.
HVB_005_0103	潘孚先  慈廉東鄂人我黎太祖朝仕至知史院著國史編集	Phan-phù-Tiên Người làng Đông-ngạc, huyện Tứ-liêm, đời vua Lê-Thái-Tổ, làm đến chức Tri-sử-viện, làm quốc-sử biên tập.
HVB_005_0104	阮天縱  東岸人我黎太祖朝仕至國子監司業	Nguyễn-thiên-Túng Người huyện Đông-ngạc, đời vua Lê-Thái-Tổ, làm đến chức Quốc-tử-giám Tư-nghiệp.
HVB_005_0105	黎朝太祖高皇帝	TRIỀU LÊ Đời vua THÁI-TÔ Cao Hoàng-Đế
HVB_005_0106	丙午陳天慶元年冬帝幸東都親試諸生中選三十二名	NĂM BÌNH-NGỌ
HVB_005_0107	甲第二十六名 陶公僎  仙侶善芹人三奉使仕至入內大行遣戶部尚書三館事入侍經筵壽七十八儼之曾祖範之高祖  阮翼	Niên hiệu Thiên-Khánh nhà Trần năm thứ I (1426), vua đến Đông-đô thân hành duyệt thi, lấy trúng tuyển 32 người, Giáp bảng 26 người : Đào-công-Soạn Người làng Thiên-phiến, huyện Tiền-Lữ, 3 lần đi sứ, Làm đến chức Nhập-nội Đại-hành-khiển, Hộ-bộ Thượng-thư, tri tam-quán sự, nhập thị Kinh-diên, thọ 78 tuổi, ông là tăng-tổ ông, (2), cao-tổ ông Phạm.
HVB_005_0108	阮翼	Nguyễn Dục Ất bảng 6 người :
HVB_005_0109	阮宗偉	Nguyễn-tông-Vi.
HVB_005_0110	己酉順天二年夏五月試明經科詔內外官自四品以下及諸路軍人山林隱逸之士有迪經史工文藝悉就都省堂會試中選	Niên hiệu Thuận-Thiên thứ 2, (1429) mở khoa thi Minh-kinh (vua xướng chiếu khắp trong ngoài quan chức từ từ-phẩm trở xuống cùng những quan nhân các phủ lộ và những nhân sĩ ẩn dật ở núi rừng hễ thông kinh sử, thạo văn nghệ, đều được đến đô tỉnh hội thi), Tên và số trùng tuyển chưa rõ.
HVB_005_0111	趙泰  立石黃鍾人明永樂間試中進士授翰林學士聞我黎太祖起兵乞歸省親兩試中仕至侍御史定國朝條律	Triệu-Thái Người làng Hoàng-chung, huyện Lập-thạch, trong niên hiệu Vĩnh-lạc nhà Minh (1403-1414), thi đỗ Tiến-sĩ, giữ chức Hán-lâm học-sĩ, nghe vua Lê-Thái-Tổ khởi binh, ông xin về tỉnh, thân thi lại cũng đỗ, Làm đến chức Thị-ngự-sử, sáng định quốc triều điều luật.
HVB_005_0112	程舜俞  維新新隊人奉使仕至宣力大夫入內行遣翰林院承旨知三館事兼樞密院事入侍經筵號密寮	Trinh-thuấn-Du Người làng Tân-đội, huyện Duy-tân, có đi sứ, làm đến chức Tuyên-lục-đại-phu, nhập nội Hành-kiến, Hán-lâm-viện thừa-chỉ, tri tam-quán-sư, kiêm xu-mật-viên-sư, nhập thị Kinh-diễn ; hiệu là Mật-liêu.
HVB_005_0113	二中進士  潘孚先  慈廉東鄂人仕至知史館著國史編錄	Phan-phú-Tiên Người làng Đồng-ngạc, huyện Từ-liêm, Làm đến chức Tri-sử-viện, sáng tác quốc-sử biên-tập.
HVB_005_0114	二中進士  阮天縱  東岸人仕至國子監助教	Nguyễn-thiên-Túng Người huyện Đông-ngạn, làm đến chức Quốc-tư-giám trợ giáo.
HVB_005_0115	武永禎  天本縣人仕至翰林院大學士權禮部右侍郎兼秘書監知經筵事	Võ vĩnh-Trinh Người huyện Thiên-Bồn, làm đến chức Hàn-lâm-viện đại-học-sĩ, quyền Lễ-bộ hữu-thị-lang kiêm Bi-thư-giám tri Kinh-diên-sự.
HVB_005_0116	阮克孝  平陸縣人奉使仕至翰林院直學士入侍經筵	Nguyễn-khắc-Hiếu Người huyện Bính-lục, có đi sứ, làm đến Hàn-lâm-viện trực-học-sĩ nhập thị Kinh-diên.
HVB_005_0117	程顯  古恒縣人仕至侍御史	Trinh-Hiền Người huyện Cổ-hằng, làm đến Thị Ngự-sử.
HVB_005_0118	辛亥順天四年試宏詞科時帝御菩提行宮觀試中選者充御前學士中選	Niên hiệu Thuận-Thiên thứ 4 (1431), mở khoa thi Hoằng-từ (khi ấy vua ngự ra Hành-cung Bồ-đề xem thi lấy người trúng tuyển sung vào Ngự-tiền học-sĩ), Tên và số trúng tuyển chưa rõ hết.
HVB_005_0119	三世登科  阮天錫  仙遊內裔人三奉使仕至翰林院侍讀內密院副使兵部尚書閒住法之父秉鈞之祖	Nguyễn-thiên-Tích Người huyện Tiền-du làng Nội duệ, 3 lần đi sứ, làm đến chức Hàn-lâm-viện thị độc nội mật viện phó-sứ Bình-bộ Thượng-thư, thân phụ của ông, (chữ không rõ) tổ phụ của ông Bính-quân, ba đời đều đăng khoa.
HVB_005_0120	程清  應天縣人屋青威中青威原姓黃兩奉使仕至內院正掌翰林院知制誥門下省右司郎中參知海西道軍民簿籍騎都尉號仲溪有詩集行于世黃璁之祖瑜之曾祖	Trinh-Thanh Người huyện Ứng-thiên, nhà ở huyện Thanh-oai, làng Trung Thanh-oai, nguyên họ Hoàng, hai lần đi sứ, làm đến chức Nội-viên chánh chương Hàn-lâm-viện tri chế cáo, món hạ sảnh hữu tư Lang-trung, tham tri Hải-tây đạo quân dân bộ tịch ky-đô-úy, hiệu Trúc-khê, có sáng tác tập thơ truyền đời, nội tô ông Hoàng Thông, tặng tổ ông Hoàng Du, Đặng-huệ-Liên Có đi sứ, làm đến chức chuyên-vận-sứ, hiệu Lỗ-Khê, Châu-tam-Tinh Người huyện Thanh-dâm, làm đến chức Hàn-lâm-trực-học-sĩ.
HVB_005_0121	陳封  仙侶縣人仕至戶部尚書兼太子賓客加太保都御史坐事	Trần-Phong Người huyện Tiền-lữ, làm đến chức Hộ-bộ Thượng-thư, kiêm Thái-tử tân khách, gia chức Thái-bảo Đô-ngự-sử, bị tội.
HVB_005_0122	癸丑順天六年上親策試中選	Niên hiệu Thuận-Thiên thứ 6 (1433), vua tự ra đề thi, Tên và số người trúng tuyển chưa rõ hết :
HVB_005_0123	朱車  安富縣人奉使仕至侍御史坐罷	Châu-Xa Người huyện Ẩn-phú, Có đi sứ, làm đến chức Thi-ngư-sử, can khoản bị bãi chức.
HVB_005_0124	太宗文皇帝	Đời Vua THÁI-TÔNG-VĂN Hoàng-Đế
HVB_005_0125	乙卯紹平二年夏五月御試國子監各路教授及有學軍人於雲集堂中選	THÁNG 5 NĂM ẤT-MÃO Niên hiệu Thiệu-Bình thứ 2 (1435), vua đến nhà Vận-tập-dường ngự thi các chức Giáo-thọ các lộ và quốc-tử-giám cùng những quân nhân có học, Tên và số trúng tuyển chưa rõ hết.
HVB_005_0126	阮日宣	Nguyễn-nhật-Tuyên.
HVB_005_0127	阮子晉  清化人仕至翰院學士	Nguyễn-từ-Tấn Người Thanh-hóa, làm đến chức Hàn-lâm-viện học-sĩ.
HVB_005_0128	壬戌大寶三年賜進士三十三名	NĂM NHÂM-TUẤT
