pair_id	han_sentence	viet_sentence
HVB_003_0010	後子孫貴盛世生武將文臣永享贈太保武祿陞左府以題頒祗都督武良中進士武延臨中黃甲武仲程武延韶武延恩詭中進士武有之遠孫也	Đường-An Tri-Lễ kém ai nào? Nhỏ theo của Không nên thì giáo Lớn học Tào-Bản môn lục thao Mấy độ Liễu dinh từng xuất nhập. Ngàn năm sử bút nhỏ công lao. Gò ghè phó mặc đời nhiều ngả! Riêng một danh môn chót vót cao.
HVB_003_0011	嘗考私譜父登科錄公以年十四二十二歲中癸未科至泰帝小安年共六十四年以公年紀備之已八十七歲使共為尚有亦在休閒無用之歲地先朝國史云遣松楊侯武有持節往古桑進封莫登庸為安國王這武有乃山西武人與公偶同姓字至胡公仕楊作越監據錄尋以文臣二字指為財利所喚後人因以為幕澤武公使各芳之臣久負深誚令故辨之以俟博達君子者校正焉	Thời bấy giờ có câu ngắn gọn: Đường-An biết lễ tức là thế đó. Xét ra con cháu ông Võ-Hữu về sau nổi đời vinh hiển, mà đời nào cũng có danh tướng, còn khoa bảng thì phát rất nhiều: ông Vĩnh-Phu được tặng đến chức Thái-Bửu, ông Dư được thăng đến chức Tâ-Phú, ông Tiệm được thăng Đề-Lãnh, ông Sa được thăng chức Tham-Đốc, ông Lương thì đỗ Tấn-sĩ, ông Đinh-Lâm thì đỗ Hoàng-giáp, các ông Trọng-Trinh, Đinh-Thiệu, Đinh-Ân đều đỗ Tấn-sĩ, và đều là cháu xa đời của ông Võ-Hữu. Nay lại xét trong gia-phả riêng và trong Đặng-khoa-Lục thì ông sinh năm Tân-Dậu (1437), đến năm Quang-Thuận đời Lê-thành-Tông, thì đỗ Tấn-sĩ vào khóa Quí-vị năm ấy mới 23 tuổi, nếu tính đến khoa Đinh-hội thời Cung-Đế thì 61 năm nữa, thành ra lúc ấy đã 87 tuổi, với cái tuổi ấy mà Cụ còn sống thì cũng về hưu đã lâu. Thế mà cứ như quốc-sử Tiên-triệu đã chép: Vua sai Tùng-Dương Hầu Võ-Hữu mang Cờ Tiết về Cờ-Trai Tấn-phong Mạc-dăng-Dong làm An-Nam Quốc-Vương? thì Võ-Hữu ấy là người họ Võ ở tỉnh Sơn-Tây trung họ trung tên với Cụ, khiến cho ông Hò-sĩ-Dương khi soạn bộ Việt-Giám Tiệp-Lục cũng theo cái nhầm đó rồi thêm hai chữ Văn Thân, và bảo ông bị tài lợi cảm giỡ, để cho đời sau tưởng là Võ Công ở làng Mộ-Trạch. Thành ra một vị danh thần đạo đức phải chịu mỉa mai? Vậy nay chúng tôi mới khảo sát thấy, mong rằng các vị đại-nhân quân-tử sẽ định chánh cho.
HVB_003_0012	圖景狀元記武昭唐安慕澤人武悼之短也	TRẠNG-NGUYÊN CỜ, 3 VẤN ĐỀ TÊN Ông Võ-Huyên người làng Mộ-Trạch là châu quan Nghè Võ-Đôn nguyên trên đỉnh đầu có một ngổ xương gỗ lên như cái quan cờ, lúc nhỏ đã có chí lớn, khi lớn rất tinh về môn đánh cờ.
HVB_003_0013	天庭中有一骨突生如棗子少有大志及長精于棊特有北國使來亦以善棊自負求共我國王開勝期以連輸三局必動兵端我國王志在勝他勢求罷者自助時臣以其各應郎召試之的是吾同手因用計瞞過他約至日中於丹墀對句各番把帕一人餘悉算去北使依克我國王以青帕徵穿上一小吼可通日影適抱之傍侍每勝局輒隱影引綦子國王以此累勝花使不覺嘆服其能國王重其才號曰南國某紂元甚加寵幸暱自是得名人無敢與對其者諺云黃梅酒藥澤其蓋謂此也	Lúc ấy có Sư tâu sang, tự phụ là tay cao cờ, muốn cùng Quốc-Vương ta đấu thử, và có hẹn rằng: Nếu Quốc-Vương thua luôn 3 ván thì bên Bắc quốc sẽ đem quân sang đánh ngay. Vì thế Quốc-Vương cũng muốn làm cho y phải khuất phục, nên mới sai người đi tìm tay cao về giúp, lúc ấy định thân đều tiên cử ông, Vua sai triều vào đấu thử, thấy quả là một tay cao. Ngài bên dùng kế che mất Sư giả, hẹn sẽ cùng đấu vào lúc giữa trưa ở trong sân rồng, mỗi bên chỉ đề một tên vác lọng đứng hầu, còn thì phải tránh đi hết. Bắc-Sư nhận lời xong rồi bên ta mới đem chiếc lọng ra xuyên thủng một lỗ rất nhỏ có thể lọt được ánh nắng mặt trời, trao cho ông Huyên vác đề che cho vua, mỗi khi có nước hay, ông sẽ chiếu bóng nắng vào quân cờ đề chỉ nước đi, thành ra Quốc-Vương thắng luôn mấy bàn, Sư giả thán phục. Rồi sau cuộc này ông được nhà vua trọng đại đặc biệt, ban cho danh hiệu Đấu-Kỳ Trạng-Nguyên và cũng được từ đấy nổi danh không còn ai giám đối thử. Vì thế ngạn ngữ có câu: Rượu Hoàng-Mai cờ Mộ-Trạch là chỉ vào ông vậy.
HVB_003_0014	交跌狀元記武豊慕澤人武有之弟也	GIAO TRẬT TRẠNG NGUYÊN Ông Võ-Phong người làng Mộ-Trạch là em quan Thượng Võ-Hữu,
HVB_003_0015	相五短少善交跌賴即生宗時並長安見皇上御朝有都力士捧銅柱蕭立氣覿楊楊公問諸交曰此其人有其英才融而昂然若是其友曰他繫是彊健的人其交踐一藝有甚於此乎	nguyên người có tướng ngũ-doàn (chân tay, tai, mắt, miệng, mũi, 5 thứ đều ngắn và nhỏ, còn người thì thấp) nhưng rất giỏi về môn đấu vật. Đời vua Lê Thánh-Tông (1460-70) nhân có một hôm ông ra kinh thành Tràng-An gặp lúc vua đương ngự triều, ông thấy có viên Đô-lực sĩ vac chiếc chày đồng dùng hầu có về đương đương tử đắc! Ông bèn quay lại hỏi bạn: này bác người kia là ai? có tài cán chi? mà giảm ngang nhiên như vậy.
HVB_003_0016	？夫子曰：「富貴榮辱，	Bàn đáp: Người đó là một võ sĩ sở trường về môn đánh vật, hiện thời không ai địch nổi! như vậy cũng là một cách để tiến thân đó! Nghe bạn kề xong ông lại hỏi rằng: nếu vậy ngày nay tôi muốn cùng y so tài cao thấp phỏng có được không? Bàn nghe xong vội vàng can rằng: người ta cao lớn thế kia mà bác thì bé loắt choắt như vậy!
HVB_003_0017	可以為進身之地。	sợ khi đối thủ lại làm trò cười cho thiên hạ đó thôi!
HVB_003_0018	」公曰：「吾請較藝，	Ông mỉm cười đáp: điều đó xin Bác đừng ngại?
HVB_003_0019	如何？」交曰：	tôi đây bản lĩnh rất là cao cường! từ trước đến giờ chưa ai thắng nổi. Còn y chẳng qua chưa gặp địch thủ nên mới nói danh, nhưng nay gặp tôi rồi Bác thử coi tôi sẽ thắng y một cách rất dễ đó! Nói xong ông bèn viết một bản tấu xin cùng lực sĩ so tài. Hoàng Thượng xem tấu phán rằng: lực sĩ của ta tuyên lừa trong muốn ngàn người mới dặng có một!
HVB_003_0020	「他是身材長大而公以短小較之只恐為闕場見笑公曰吾技藝耳	hỏi còn ai hơn được nữa? thế mà anh kia tài nghệ ra sao lại giám to gan lớn mật như vậy?
HVB_003_0021	熟精無厭尚右他未逢對手故得各耳	nhưng rồi Ngài cũng phê chuẩn và định ngày giờ tí thì để Ngài thân ngự ra coi. Thế rồi đến hôm tì thì, trong lúc đối bên còn dương vôn nhau biểu diễn, thì ông quờ ngay xuống đất lấy một ít cát nắm kín trong lòng bàn tay, thưa lúc vô tình ném thẳng vào mặt địch thủ. Lực sĩ vừa nhắm mắt lại thì nhanh như chớt, ông đã dùng miệng Xuyên Trừu, một tay thọc nách một chân đệm phía sau lưng, đẩy mạnh một cái khiên cho Lực sĩ mất đã bị nằm phơi bụng ngay trên mặt đất.
HVB_003_0022	使令當番吾勝之即具本奏聞請與力士較勝負皇上覧奏判曰吾之力士千萬中有一人耳	(Theo lệ đưa vật, hễ ai bị nằm ngửa bụng mới gọi là thua, còn nằm sấp bụng thì không kề). Thế là ông đã thắng cuộc một cách dễ dàng!
HVB_003_0023	世衆以加何人斯敵爾大膽郎六九其請試看力士如何約詞日親御視之爾邊相對公潛納沙手中揮手突八華放沙于力士面上力士喊不啟開措手弗及合用。	khán giả hoan họ nhiệt liệt. Lúc ấy Hoàng-Thượng ở trên đại trong xuống thấy ông quật đỏ Lực sĩ mau lẹ như vậy, Ngài cũng tấm tắc khen là một tay Thần dũng, rồi sai lột chức Đô Lực-sĩ để phong cho ông;
HVB_003_0024	旁射格擲倒于地觀者齊聲相喝皇上加其勇郎以所封九士者授之官至錦衣衛廷尉屬指揮使以平允称人言葉澤四狀元蓋指穆傳字狀元又為顧狀元武暄為葉狀元公為交跌狀元是為四狀元公兄弟五人竝有爵祿而公與兄有兩枝貴顯繼世登科為族中之冠光黃有詩云也	dần dần ông được thăng đến Cẩm-Y-Thị-Vệ Úy-ty-Chí-huy-Sứ, nỗi tiếng là người chính trực siêng năng. Còn như lúc ấy thiên hạ đồn rằng: 4 Trạng của huyện Đường-An, 1 làng Mộ-Trạch chiếm cả! là chi vào ông Lê-Đinh làm Trạng-nguyên Chữ và kiêm cả Trạng-nguyên Com (ăn khỏe)! Võ-Huyên làm Trạng Cờ! còn ông thì làm Trạng đô Vật!
HVB_003_0025	短曾稱相顓奇、	tức là 4 Trạng!
HVB_003_0026	桑蓬孤矢行男兒一門伯神光前養子載明良結主知應變有才施達政稱乎	Ông có 5 anh em thì ai cũng có phẩm tước, riêng Chi của ông và Chi anh cả thì phát đạt hơn, vì được khoa bằng nỗi đời, đứng vào hàng đầu của họ Vũ ở làng Mộ-Trạch! bởi thế nên ông Quang-Bôn mới tặng thơ rằng: Tương xem ngũ đoàn thực phi thường, Hồ thì làm giai chí bốn phương. Nếp cũ thêm tươi hàng bá trọng, Ngàn xưa dẳng gặp chúa mình lương. Khen tay chính trị tài thông biến. Giữ mực công minh tiếng chẳng nhường.
HVB_003_0027	各營檔于時無殊榮盛多非偶種德卑閥是我師	Con cháu vinh hoa âu cũng bồi, Ai giống cây đức để làm gương.
HVB_003_0028	宰相武惟志記宰相武惟一，	Mộ-Trạch Tề-tướng Ký. Tề-tướng Vô-duy-Chí người làng Mộ-Trạch,
HVB_003_0029	燕澤人也，曾祖刑部員外郎晚年二接鄰時舉社吳村教授性畏水蛭一日初有洛沂風雩庶意出村頭池塘清水麗濯綢童子五六尾之纔經伊村園處見一堆圓彙微高顧童生戲指之曰師百歲後當於此封墳則水煙不融近也	Cự tam đại trước đã làm đến chức Hình-bộ Viên-ngoại-lang, đến khi già tuổi về hưu, Cự sang dạy học ở làng Thời-Cử Thôn-ngư bên cạnh làng Cự. Nguyên Cự có tính sọ địa, nhân có một hôm Cự nhớ đến cái thanh thú của đức Khổng-phu-Tử ngày trước cùng các món dẹ đi tắm sông Nghi rồi lên hông mát ở nền Vũ-Vu, Cự bên dã 5, 6 đồng sinh ra ngay cái hồ nước trong ở chỗ đầu làng, định để giặt áo, chẳng ngờ khi ra khỏi một đầm rừng cây thì thấy có một gò đất hình tròn và cũng khá cao. Cự bên trở vào mò đất nói bốn với học trò rằng: Nếu thấy trăm tuổi các anh nhớ đem tàng trên gò đất cao kia thì địa không sao lên được. Thế rồi cách mấy năm sau Cự mất, người nhà nhớ lại câu nói ngày trước, đem đi hai ra an táng tại đó. Ngày nay xét ra thì cái gò ấy có một con đất vuông vẫn mọc tại giữa hồ tức là khẩu ấn để làm tiền án, còn ở phía sau tức là hậu chẩm, thì có một con đất giống hình Đan phương hàm thư Chim phương ngậm thư, ngoài mộ ngồi vào chử Ất trong ra chử Tân, về sau các thầy Địa-lý bảo rằng: đó là cục đất trời cho, sau này sẽ phát Công hầu khanh tướng!
HVB_003_0030	及卒家人追念其言郎將伊廣塗之今	Nhắc lại nhà ông Duy-Chí, bà cụ thân sinh người rất hiền lành phúc hậu! khi còn ít tuổi Cụ cũng tần tảo bán buôn ở các chợ búa, một hôm dương lúc chợ đông, thấy có một chị bán hàng to lụa trong khi vội vã xếp gánh đi rồi mà còn bỏ sót lại đó một cuộn.
HVB_003_0031	按此地前接有茆浮水面桃後有升鳯郵書坐乙向辛風水師以為天蓋吉司子孫必發公候之貴惟志之母素有陰德少時往市間販買適有鬻綿緯者於眾人喧鬧中遺棄綿一束而去志哥已按取藏之頃之見一婦前來吐號尋覓母盡因問端的盡以付還賣絹婦德之以二匹致謝志哥笑曰取此二匹寧為取一束之多耶	Cụ bên nhặt lấy xếp vào gánh hàng của mình, rồi một lát sau thấy chị bán to quay lại tìm kiếm không được gào khóc rất thâm thương! Cụ gọi lại hỏi chị kia mặt mát thứ gì? Thấy chị hàng to khai đúng, Cụ bên tra trả cuộn hàng cho chị, chị rất cảm ơn, rút ra 2 tấm để tạ, nhưng Cụ mỉm cười bảo rằng: nếu tôi có lòng tham của, nhận 2 tấm này chẳng tha tôi lấy cả cuộn (súc) có nhiều hơn không. Chỉ vì tôi thấy cũng chở chị em bạn hàng nay bị mất của, tất nhiên lúc trở về nhà sẽ bị chồng đánh đập tội thân, nên tôi mới tra trả lại, chứ có mong gì, tạ ơn, rồi Cụ nhất định không nhận, khiến cho các người trong chợ ai cũng ngợi khen là người phúc hậu!
HVB_003_0032	我憐汝失物囘歸必被夫兒痛責故見還耳	Hôm ấy Cụ trở về nhà, đêm nằm mơ thấy có 5 sắc mây hiện ra trước mắt.
HVB_003_0033	豈望謝耶一市環視者皆稱其賢世常愛堂前有五色雲現親自抱之俄而春紅雲光散後生五男其一自快少有大志年二十七適長安睹扶花公子為王所重愛人情廣明之而弘祖陽王深自韜晦每朝侍日公執就府竊視之見挾花華止言繚知其成之器一見而異之曰此聖才也	Cụ bên ôm cả vào lòng, nhưng chỉ giây phút thì thấy mây xanh mây hồng tan ngay tức khắc. Về sau Bà sinh đặng 5 con giai, ứng nghiệm với điểm 5 sắc mây trước; 5 con giai là: Người thứ nhất gọi Tự-Khoái, lúc còn thiếu niên đã có chí lớn; đến năm 17 tuổi ra thăm kinh thành Tràng-An, giữa lúc Công-lử Phù và Công-lử Hoa được Hoàng-Thượng yêu dấu đặc biệt, ai cũng trong vào. Nhưng mà Hoàng Tồ Dương-Vương thì rất kín đáo.
HVB_003_0034	即行下其後以潛邸功臣官至左侍郎忠都公其二校萃田戍科進士官至寺鄉其三両子皆功臣進用惟志至宰相方夫至尚書曰距封都爵其其五求諭又已亥科中進士仕至參政自快常通六囊惟志方大皆自功成各遍相繙引年其六校萃求謝出由青紫比途而宦秩書科不異一門倡伸始信青紅先敬之聽惟志達於吏事輔以文學侍陽玉潛印頗見親幸時廣南有阮賊高平有莫澤子公從鸞勒間多有熱勞有駕大海調糧有險高山齊舟有隔千里陳事累差稱旨以致寵遇日隆至拜參政宰相朝臣有吏道為言王聞之即歷敘蕭曹為趙事業依鮮疑論以示群臣焉	Cứ mỗi phiên châu Cậu Khải thường vào công phủ ngô trộm, xét thấy cứ chỉ đáng điệu của hai công-tử thì Cậu đoàn biết không phải là người làm nên to tát, nhưng khi thoát nhìn thấy mặt Hoàng-Tồ thì Cậu đã lấy làm kỵ, biết rằng con người có tài thành trí, bèn xin vào làm môn hạ, rồi sau được dự vào hạng Tiêm-đề Công-Thần tức là công thần từ trong Tư thất. Người thứ hai tên gọi Bạt-Tuy, thì đồ Hoàng-giáp khoa Giáp thin (1484) làm quan đến chức Tự-khanh. Người thứ ba, tư cũng đều là bậc công thần tiến dụng; Duy-Chí làm đến Tề-tướng, Phương-Đại làm đến Thượng-thư, đều phong tước Quân. Người thứ năm tên gọi Cậu-Hối đồ Tấn-sĩ khoa Kỷ-hội, về sau làm đến Tham-chánh.
