pair_id	han_sentence	viet_sentence
HVB_004_0050	吏聰敏課貉雄婚珠固婀姿風恪常	Lại nghe trong thủa Lạc Hùng, Mị Nương có ả, tư phong khác thường.
HVB_004_0051	斯賒慝皆宮粧乘龍埃饑東床賜酥	Gần xa nức tiếng cung trang, Thừa long ai kẻ đông sàng sánh vai.
HVB_004_0052	停燒齋覧台歌沒山精貝沒類水精	Bỗng đâu vừa thấy hai người, Một Sơn Tinh với một loài Thuỷ Tinh.
HVB_004_0053	求婚調改舉誠。雄王買剝事情沒任	Cầu hôn đều gửi tấc thành, Hùng Vương mới phán sự tình một hai.
HVB_004_0054	聘僕約返嗣晟埃距頸耀定剝許纓	Sính nghi ước kịp ngày mai, Ai mau chân trước, định lời hứa anh.
HVB_004_0055	黻綴綴買敬更，轎花色覧山精直非	Trống lầu vừa mới tan canh, Kiệu hoa đã thấy Sơn Tinh chực ngoài.
HVB_004_0056	約韁吏據如剝車鑾募具後象自家	Ước sao lại cứ như lời, Xe loan trăm cỗ đưa người nghi gia.
HVB_004_0057	宮彈嗇笛賒，猛術藏傘惡蛋液瀕	Cung đàn tiếng địch xa xa, Vui về non Tản, oán ra bể Tần.
HVB_004_0058	水精玉跳躍蹤，同之沒幀抱恩夕離	Thuỷ Tinh lỡ bước chậm chân, Đùng đùng nổi giận, đem ân làm thù.
HVB_004_0059	霧源脃惡霧燾呵呵棱怒唶呵尚箕	Mưa tuôn gió thổi mịt mù,
HVB_004_0060	山神化法拱驕經杠淵珥牆愛岸兇	Sơn thần hoá phép cũng ghê, Lưới giăng dòng Nhị, phên che ngàn Đoài.
HVB_004_0061	崗高滷拱群颺解解報惡花花打惺	Núi cao sông cũng còn dài, Năm năm báo oán, đời đời đánh ghen.
HVB_004_0062	補遺群傳譜仙固歌戶褚終沔快州	Bổ di còn chuyện trích tiên, Có người họ Chử ở miền Khoái Châu.
HVB_004_0063	墨色娘耨河洲風塵起醉余秋共歇	Ra vào nương náu hà châu, Phong trần đã trải mấy thâu cùng người.
HVB_004_0064	仙容返眼拔御憩逡藤閣帆渙珥河	Tiên Dung gặp buổi đi chơi, Gió đưa Đằng Các buồm xuôi Nhị Hà.
HVB_004_0065	積童隱淮平沙別斃遂擇吏邪風縁	Chử Đồng ẩn chốn bình sa, Biết đâu gặp gỡ lại là túc duyên.
HVB_004_0066	乘涼娘買停船圖幔沁沫想趣邊淹	Thừa lương nàng mới dừng thuyền, Vây màn tắm mát kề liền bên sông.
HVB_004_0067	取淑女佀仙童。情期埃別嬌歡緜熾	Người thục nữ, kẻ tiên đồng, Tình cờ ai biết vợ chồng duyên ưa.
HVB_004_0068	憚張累態還霧。雄王傳令船遂撥術	Giận con ra thói mây mưa, Hùng Vương truyền lịnh thuyền đưa bắt về.
HVB_004_0069	歲滄奄啼剝誓。告影沒，化術蓬州。	Non sông đã trót lời thề, Hai người một phút hoá về Bồng Châu.
HVB_004_0070	東安夜澤斃了，癱香宜吮傳艱閔茂	Đông An, Dạ Trạch đâu đâu, Khói hương nghi ngút truyền sau muôn đời.
HVB_004_0071	液穢変樹機歪床揚鴻貉麤騏埃放	Bể dâu biến đổi cơ trời, Mà so Hồng Lạc lâu dài ai hơn?
HVB_004_0072	詔希近稽楚傳台獻輒護伉紳坤採	Kể vua mười tám đời truyền, Hai ngàn năm lẻ vững bền khôn lay.
HVB_004_0073	沒調父道響危，耀昴唐帝難齊報王。	Một dòng phụ đạo xưa nay, Trước ngang Đường Đế sau tầy Noãn Vương.
HVB_004_0074	蜀自穩滄文郎樹絡甌貉買趣螺城	Thục từ dứt nước Văn Lang, Đổi tên Âu Lạc, mới sang Loa Thành.
HVB_004_0075	封溪異坦武寧、壤催吏堀功程別色	Phong Khê là đất Vũ Ninh, Xây thôi lại lở, công trình biết bao.
HVB_004_0076	蜀王誠意懇求，俸癱江使現釘金鷗	Thục Vương thành ý khẩn cầu, Bỗng đâu giang sứ hiện vào Kim Quy.
HVB_004_0077	化墨陳吶拱奇吏群予據駟為妖精	Hoá ra thưa nói cũng kỳ, Lại tường cơn cớ bởi vì yêu tinh.
HVB_004_0078	吏召符法拱靈，色榼殺鬼陶城除凶	Lại hay phù phép cũng linh, Vào rừng sát quỉ, đào thành trừ hung.
HVB_004_0079	城壞奸賄靡衛，蜀王感謝心悉效靈	Thành xây nửa tháng mà xong, Thục Vương cảm tạ tấm lòng hiệu linh.
HVB_004_0080	吏盤鉏事戰爭律聲抵吏謝情君王	Lại bàn đến sự chiến tranh, Vuốt thiêng để lại tạ tình quân vương.
HVB_004_0081	引嶽尙擷靈光製署神弩預防從軍	Dặn sau làm máy Linh Quang, Chế ra thần nỏ, dự phòng việc quân.
HVB_004_0082	閉暴返會彊秦，蠶安萬北算各梗南	Bấy giờ gặp hội cường Tần, Tằm ăn lá Bắc, toan lần cành Nam.
HVB_004_0083	珠機閤異韻貪眷雅史祿差而台支	Châu cơ muốn nặng túi tham, Đồ Thư, Sử Lộc sai làm hai chi.
HVB_004_0084	嶺南余淮邊陸桂林象郡牧衙版章	Lĩnh Nam mấy chốn biên thuỳ, Quế Lâm, Tượng Quận thu về bản chương.
HVB_004_0085	達墨尉令燭煉戶壬戶趙差邀狩壓	Đặt ra uý, lịnh rõ ràng, Họ Nhâm, họ Triệu sai sang giữ gìn.
HVB_004_0086	台歇繡屬奄指龍川南海堆边遶寅	Hai người thống thuộc đã quen, Long Xuyên, Nam Hải đôi bên lấn dần.
HVB_004_0087	釣鱗水步台軍。仙遊齋馭東津杜船	Chia nhau thuỷ bộ hai quân, Tiên Du ruổi ngựa, Đông Tân đỗ thuyền.
HVB_004_0088	蜀王固弩神傳間軍擺沒綱群之	Thục Vương có nỏ thần truyền, Muôn quân buông một lượt tên còn gì?
HVB_004_0089	士囂謨病咀術趙佗吏遺使撥質和	Nhâm Hiêu mắc bệnh trở về, Triệu Đà lại khiến sứ đi xin hoà.
HVB_004_0090	平江搢幷山河北羅趙尉南畏蜀王	Bình Giang rạch nửa sơn hà, Bắc là Triệu Uý, Nam là Thục Vương.
HVB_004_0091	麵外台滄分疆赤馳趙吏擾塘通家	Mặt ngoài hai nước phân cương, Mà trong Triệu lại mượn đường thông gia.
HVB_004_0092	擬浪南北災茄帝詔婚媾吏墨敎鱗	Nghĩ rằng: Nam Bắc một nhà, Nào hay hôn cấu lại ra khấu thù.
HVB_004_0093	蜀姬粧曾媚珠嬌朱仲始緋頭趙王	Thục Cơ tên gọi Mị Châu, Gả cho Trọng Thuỷ, con đầu Triệu Vương.
HVB_004_0094	景辭色鑿破嶺埃疑世子異嬉負恩	Trăm năm đã tạc đá vàng, Ai ngờ thế tử ra đàng phụ ân.
HVB_004_0095	遷緣賡晷賒斯乘機挽檟弩神樹彀	Tóc tơ tỏ hết xa gần, Thừa cơ đem máy nỏ thần đổi đi.
HVB_004_0096	省親假省北歸丁寧別歇每及始終	Tỉnh thân giả tiếng Bắc qui, Đinh ninh dặn hết mọi bề thuỷ chung.
HVB_004_0097	浪欺堆浩爭雄。仇秦景越相逢幾低	Rằng: Khi đôi nước tranh hùng, Kẻ Tần người Việt tương phùng đâu đây?
HVB_004_0098	重來岫禍固鼎鵲毛嗔認頸呪覓饒	Trùng lai dù họ có ngày, Nga mao xin nhận dấu này thấy nhau.
HVB_004_0099	淵剔踰騷咢駒，管包柳惡花愁裊賒	Cạn lời thẳng ruổi vó câu, Quản bao liễu oán, hoa sầu nẻo xa.
HVB_004_0100	甲兵挿產自茲。衛共趙尉橋黜盜秦	Giáp binh sắp sẵn từ nhà, Về cùng Triệu Uý, kéo ra ải Tần.
HVB_004_0101	安陽憾固鴛神圍棋群笑憾分極制	An Dương cậy có nỏ thần, Vi kỳ còn hãy ham phần vui chơi.
HVB_004_0102	趙軍驅鍊尽尼楨競奄殺芳敍拱襄	Triệu quân ruổi đến tận nơi, Máy thiêng đã mất, thế người cũng suy.
HVB_004_0103	倍嶺鏌縣流離群挽變文提携數較	Vội vàng đến lúc lưu ly, Còn đem ái nữ đề huề sau yên.
HVB_004_0104	鴛毛吻據別願抵朱軍趙號運奪旌	Nga mao vẫn cứ lời nguyền, Để cho quân Triệu theo liền bóng tinh.
HVB_004_0105	金萬喪吏現靈買哈賊於邊郭空賒	Kim Quy đâu lại hiện linh, Mới hay giặc ở bên mình không xa.
HVB_004_0106	閉暮蜀主醒粧，戀情付禍太阿朱娘	Bấy giờ Thục Chúa tỉnh ra, Dứt tình phó lưỡi Thái A cho nàng.
HVB_004_0107	波南璉跳窩塘文畢蹺荒滛鐵朱泱	Bể Nam đến bước cùng đường, Văn tê theo ngọn suối vàng cho xuôi.
HVB_004_0108	併墨滛蜀沒荊於艱弱特軸近辭論	Tính ra nước Thục một đời, Ở ngôi vừa được năm mươi năm tròn.
HVB_004_0109	賦神未吏信禍機謀極內惟群責埃	Nghe thần rồi lại tin con, Cơ mưu chẳng nhiệm, thôi còn trách ai?
HVB_004_0110	趙王台毀龜歪定都擾險揀郊番禺	Triệu Vương thay nối ngôi trời, Định đô cứ hiểm đóng ngoài Phiên Ngu.
HVB_004_0111	亂秦返耿魚狐至南禎鑣輿圖沒方	Loạn Tần gặp lúc Ngư Hồ, Trời Nam riêng mở dư đồ một phương.
HVB_004_0112	螭劉戀撲汜陽買差陸賈挾邀印符	Rồng Lưu bay cõi Phiếm Dương, Mới sai Lục Giả đem sang ấn phù.
HVB_004_0113	揆南吏據封朱。邊陲塵弊基圖伉安	Cõi Nam lại cứ phong cho, Biên thùy gìn giữ cơ đồ vững an.
HVB_004_0114	返欺鴞呂甑乾紛推漢越吏篤生惠	Gặp khi gà Lữ gáy càn, Chia đôi Hán Việt lại toan sinh lòng.
HVB_004_0115	為埃禁幣垠滄抵朱搖裊開通堆旅	Vì ai cấm chợ ngăn sông, Để cho dứt nẻo quan thông đôi nhà.
HVB_004_0116	親征晦罪長沙，閩甌闡發翹墨沒音	Thân chinh hỏi tội Tràng Sa, Mân, Âu muôn dặm mở ra một lần.
HVB_004_0117	漢文祕德睦鄰敬差陸賈首臣吏鄭	Hán Văn lấy đức mục lân, Sắc sai Lục Giả cựu thần lại sang.
HVB_004_0118	靈書沒幅認鐙午調恩意訃塘始終	Tỉ thư một bức chiếu vàng, Ngỏ điều ân ý, kể đường thuỷ chung.
HVB_004_0119	趙王賵拱平恙買壇謝表沒封鹹頗	Triệu Vương nghe cũng bằng lòng, Mới dâng tạ biểu một phong vào chầu.
HVB_004_0120	外雖狩禮諸侯，钟號號帝少頭諾些	Ngoài tuy giữ lễ chư hầu, Trong theo hiệu đế làm đầu nước ta.
HVB_004_0121	募食進歲買穀併斡御位訃告黜近	Trăm hai mươi tuổi mới già, Tính năm ngự vị kể già bảy mươi.
HVB_004_0122	之王弩踐業穢熠兵燭吏動郊邊疆	Văn Vương vừa nối nghiệp đời, Lửa binh đâu lại động ngoài biên cương.
HVB_004_0123	封書賚貝漢皇美聲日顯屯遼擅括軍	Phong thư tâu với Hán Hoàng, Nghĩa thanh sớm đã giục đường cất quân.
HVB_004_0124	王恢邴令將臣。臨娘挾瀝塘塵沒方。	Vương Khôi vâng lịnh tướng thần, Ải Lang quét sạch bụi trần một phương.
HVB_004_0125	漢庭固詔班巡差魏趙吏蹺塘貢僕	Hán Đình có chiếu ban sang, Sai con Triệu lại theo đường cống nghi.
HVB_004_0126	車蟻，霧霽雯。明王於漢吏術踐難	Xe rồng phút bỗng mây che, Minh Vương ở Hán lại về nối ngôi.
HVB_004_0127	妖魅倀慼禍胎媭詈櫪民本象邯鄭	Bợm già bỗng rấm hoạ thai, Vợ là Cù Thị vốn người Hàm Đan.
HVB_004_0128	傾城悄聰紅顏，色專寵愛吏算爭衛	Khuynh thành quen thói hồng nhan, Đã chuyên sủng ái lại toan tranh hành.
HVB_004_0129	登書蹟貝漢庭立孤世子封騎宮妃	Dâng thư xin với Hán Đình, Lập con thế tử, phong mình cung phi.
HVB_004_0130	哀王踐初踐位，獲罪攪後慾及穎西	Ai Vương thơ ấu nối vi, Mẹ là Cù Hậu, nhiều bề riêng tây.
HVB_004_0131	求封奄歟仍嗣非通北使部醮薦偕	Cầu phong đã rắp những ngày, Ngoài thông Bắc sứ, trong gầy lệ giai.
HVB_004_0132	窖癡找掦還花使眾少季吻歌情人	Khéo đâu dắc díu lạ đời, Sứ là Thiếu Quý vẫn người tình nhân.
HVB_004_0133	花殘吏燬啼春交歡堆穎和親沒惠	Hoa tàn lại bén hơi xuân, Giao hoan đôi mặt, hoà thân một lòng.
HVB_004_0134	擬浪術漢罰衛。情穢沛提法公買魏	Nghĩ rằng: về Hán là xong, Tình riêng phải mượn phép công mới già.
HVB_004_0135	少書毀使後戈。媛罷奄幟折趾邀	Lâm thư gửi sứ đưa qua, Mẹ con đã sắm sửa ra sang chầu.
HVB_004_0136	呂嘉惡相於頭，掩剝千諫排謀賒斬	Lữ Gia là tướng ở đầu, Đem lời can gián, bày mưu xa gần.
HVB_004_0137	汶台垠迤行塵抵朱趙璧術秦弼城	Một hai ngăn đón hành trần, Để cho Triệu bích về Tần sao nên.
HVB_004_0138	娘楊鉅次沒邊更篤授秘使權要細	Nàng Cù đã quyết một bên, Lại toan mượn lấy sứ quyền ra tay.
HVB_004_0139	席愜磯菊撫醒鵝逡高湿槊挾翢鴻	Tiệc vui chén cúc giở say, Mắt đưa cao thấp, giáo lay dùng dằng.
HVB_004_0140	當欺歡宴娛澄吕嘉別意喚疑趾墨	Đang khi hoan yến nửa chừng, Lữ Gia biết ý ngập ngừng bước ra.
HVB_004_0141	錦軍禁旅衛並潛謀買合輒啓大臣	Chia quân cấm lữ về nhà, Tiềm mưu mới họp năm ba đại thần.
HVB_004_0142	堆边嫌隙漆分，娘樱要酚使臣嫩肝	Đôi bên hiềm khích thêm phần, Mụ Cù yếu sức, sứ thần non gan.
HVB_004_0143	羽書達蠻南詔。漢差兵馬台斬橋迎	Vũ thư đạt đến Nam Quan, Hán sai binh mã hai ngàn kéo sang.
HVB_004_0144	呂嘉傳檄眾方內興陳癘內娘淫污	Lữ Gia truyền hịch bốn phương: Nỗi Hưng thơ dại, nỗi nàng dâm ô;
HVB_004_0145	情禎鴻越馭胡專運寶玉各圖瀝空	Tình riêng chim Việt ngựa Hồ, Chuyên vần báu ngọc các đồ sạch không.
HVB_004_0146	監算半浩少功痛恩課耀空悉救難	Rắp toan bán nước làm công, Quên ơn thuở trước, không lòng mai sau.
HVB_004_0147	拱從呂雉恪甕株嬾極掖杭淺韋陶	Cũng tuồng Lữ Trĩ khác đâu, Chồi non chẳng bẻ, rễ sâu khó đào.
HVB_004_0148	官兵殺陣堵底照吊惜玉騷吊惜花	Quan binh một trận đổ vào, Lửa nào tiếc ngọc, nắng nào tiếc hoa.
HVB_004_0149	術陽運濺業兹。鈴界國難外界敵人	Vệ Dương lên nối nghiệp nhà, Trong là quốc nạn, ngoài là địch nhân.
HVB_004_0150	台斬折瀝漢軍，挽旗使節抵斯隘關	Hai nghìn giết sạch Hán quân, Đem cờ sứ tiết để gần ải quan.
HVB_004_0151	謝薛假皆殉貢余尼要害差官提防	Tạ từ giả tiếng nói van, Mấy nơi yếu hại sai quan đề phòng.
HVB_004_0152	待麾漢吏接趣汝期並進韁塘史攻	Bỗng đâu Hán lại tiếp sang, Một kỳ tịnh tiến năm đường giáp công.
HVB_004_0153	報城沒荒姦通招降外幕會同各營	Trong thành một ngọn lửa thông, Chiêu hàng ngoài mạc hội đồng các dinh.
HVB_004_0154	簇罨吏遐追兵，術王呂相縷騎鄴軒	Chạy ra lại gặp truy binh, Vệ Vương, Lữ Tướng buộc mình cửa hiên.
HVB_004_0155	詔自趙暦紀年，薛外旭劉繼傳融帝	Kể từ Triệu lịch kỷ niên, Năm ngoài chín chục, ngôi truyền năm vua.
HVB_004_0156	責埃醜役爭擲鏟毀運滲特輸機至	Trách ai gây việc tranh đua, Vắn dài vận nước, được thua cơ trời.
HVB_004_0157	交州買屬滄彫意術西漢乎葬元封	Giao Châu mới thuộc nước người, Ấy về Tây Hán là đời Nguyên Phong.
HVB_004_0158	版圖創冊混同坦勤愜郡官封守臣	Bản đồ vào sách hỗn đồng, Đất chia chín quận, quan phong thú thần.
HVB_004_0159	頭差石戴治民拾權節戩狩分封疆	Đầu sai Thạch Đái trị dân, Cầm quyền tiết việt giữ phần phong cương.
HVB_004_0160	旬喧絡會賜光	Tuần tuyên mới có Tích Quang, Dạy dân lễ nghĩa theo đường hoa phong.
HVB_004_0161	戰民礼菱蹺塘花風	None
HVB_004_0162	勉役耕農樹芸漁獵術郭畦田	Nhâm Diên khuyên việc canh nông, Đổi nghề ngư liệp về trong khuê điền.
HVB_004_0163	聘僕吏諧俸錢遣象賃苦安願空家	Sính nghi lại giúp bổng tiền, Khiến người bần khổ thoả nguyền thất gia.
HVB_004_0164	文鳳或齪斯賒，自合貞守意異開先	Văn phong nhức dấy gần xa, Tự hai hiền thú ấy là khai tiên.
HVB_004_0165	輪同禀固廢年疏戈東漢承宣余象	Luân hồi trăm có dư niên, Trải qua Đông Hán thừa tuyên mấy người.
HVB_004_0166	棠頌數危永剿鍬如蘇定吏敍至凶	Đường ca lâu đã vắng lời, Đến như Tô Định lại người chí hung.
HVB_004_0167	要徵文於卅峯。憐象貪暴讐極情	Bà Trưng quê ở Châu Phong, Giận người tham bạo, thù chồng chẳng quên.
HVB_004_0168	姊姫晨沒剝願拂旗娘子台權將軍	Chị em nặng một lời nguyền, Phất cờ nương tử thay quyền tướng quân.
HVB_004_0169	岸西沒盜風塵，暗之兵馬斷賊竊綿	Ngàn Tây nổi áng phong trần, Ầm ầm binh mã xuống gần Long Biên.
HVB_004_0170	紅群珥瑤征鞍迥駐蘇定撻散邊城	Hồng quần nhẹ bức chinh yên, Đuổi ngay Tô Định, dẹp tan biên thành.
HVB_004_0171	都畿棟塜麗冷。嶺南禎沒朝庭若些	Đô kỳ đóng cõi Mê Linh, Lĩnh Nam riêng một triều đình nước ta.
HVB_004_0172	亙秋梗博山河沒乎報復仁乎齊王	Ba thu gánh vác sơn hà, Một là báo phục, hai là bá vương.
HVB_004_0173	威聲動蠻北方漢差馬援連塘進功	Uy thanh động đến Bắc phương, Hán sai Mã Viện lên đường tiến công.
HVB_004_0174	湖西揶啲滲墠女兒揔具英雄特党	Hồ Tây đua sức vẫy vùng, Nữ nhi chống với anh hùng được nao?
HVB_004_0175	禁溪璣張險龜婦嬌失芳拱料貝淹	Cấm Khê đến lúc hiểm nghèo, Chị em thất thế cũng liều với sông.
HVB_004_0176	伏波買李楢銅陰誦傳頸邊功揆兆	Phục Ba mới dựng cột đồng, Ải quan truyền dấu biên công cõi ngoài.
HVB_004_0177	徵王永穎群埃，趨術台揖默晏漢官	Trưng Vương vắng mặt còn ai? Đi về thay đổi mặc người Hán quan.
HVB_004_0178	使明章組孝安循良奄並貪殘少竟	Trải Minh, Chương đến Hiếu, An, Tuần lương đã ít, tham tàn thiếu đâu.
HVB_004_0179	買自順帝術難達官刺史屬邑賊方	Mới từ Thuận Đế về sau, Đặt quan thứ sử thuộc vào chức phương.
HVB_004_0180	異如樊演賈昌周寓劉藻庸常訃之	Kìa như Phàn Diễn, Giả Xương, Chu Ngu, Lưu Tảo dung thường kể chi.
HVB_004_0181	張喬誠信撫綏祝良威勿蠻夷拱斯	Trương Kiều thành tín phủ tuy, Chúc Lương uy đức man di cũng gần.
HVB_004_0182	夏方恩澤泠潤沒州節越訖承宣	Hạ Phương ân trạch ngấm nhuần, Một châu tiết việt hai lần thừa tuyên.
HVB_004_0183	循良吏固孟堅曲敬賈父喋沔中州	Tuần lương lại có Mạnh Kiên, Khúc ca Giả Phủ vang miền trung châu.
HVB_004_0184	巴鋪陛擢術邀。土官李進買頤南人	Ba năm thăng trạc về chầu, Thổ quan Lý Tiến mới đầu Nam nhân.
HVB_004_0185	疏呌埃極王臣，仕途之抵賒斯恪廝	Sớ kêu: Ai chẳng vương thần, Sĩ đồ chi để xa gần khác nhau?
HVB_004_0186	情辞動鉅宸旒詔朱貢士補州縣來	Tình từ động đến thần lưu, Chiếu cho cống sĩ bổ châu huyện ngoài.
HVB_004_0187	李琴朝直殿臺。因欺元回叫剔縣救	Lý Cầm chầu chực điện đài, Nhân khi Nguyên Đán kêu lời xa xôi.
HVB_004_0188	浪輿覆載狹細，邁湄抵沒墜外炎方。	Rằng: Sao phủ tái hẹp hòi? Gió mưa để một cõi ngoài viêm phương.
